Primary Ray Stage;Intersection Stage;Color Stage;;
0,087333;0,646333;0,547556;;
0,085556;0,647;0,547;;
0,086667;0,648111;0,541333;;
0,087222;0,649556;0,541111;;
0,085556;0,646556;0,540889;;
0,087333;0,648;0,538222;;
0,086444;0,648667;0,544778;;
0,117778;0,648;0,546111;;
0,085556;0,650333;0,548;;
0,086444;0,645111;0,544778;;
0,085111;0,647889;0,543222;;
0,088222;0,648778;0,546778;;
0,086222;0,647556;0,541556;;
0,086778;0,646889;0,544667;;
0,087333;0,643667;0,539778;;
0,087444;0,647444;0,540889;;
0,088222;0,646222;0,538444;;
0,087222;0,641111;0,549;;
0,087444;0,648444;0,543111;;
0,085889;0,646556;0,542333;;
0,086889;0,646111;0,541444;;
0,087222;0,647111;0,542556;;
0,086667;0,645333;0,541889;;
0,086333;0,649667;0,541222;;
0,086444;0,646556;0,542778;;
0,087444;0,648;0,543778;;
0,083889;0,647;0,546111;;
0,084667;0,647111;0,541778;;
0,087;0,649333;0,542889;;
0,086444;0,648;0,544667;;
0,086778;0,645889;0,540556;;
0,086222;0,649;0,543778;;
0,088;0,649333;0,540111;;
0,087;0,647;0,541333;;
0,086556;0,649444;0,552222;;
0,088556;0,647556;0,541;;
0,087333;0,648556;0,545778;;
0,086444;0,649111;0,544222;;
0,087667;0,647667;0,543889;;
0,086778;0,645889;0,542222;;
0,084667;0,646333;0,544667;;
0,086556;0,648667;0,539222;;
0,086667;0,649222;0,541556;;
0,087556;0,647444;0,541444;;
0,085889;0,648778;0,543667;;
0,086556;0,646222;0,539333;;
0,086333;0,640889;0,546333;;
0,086111;0,649333;0,539556;;
0,086556;0,647111;0,542111;;
0,086;0,649333;0,541333;;
0,086444;0,806667;0,546333;;
0,087;0,650667;0,545667;;
0,086556;0,647667;0,545111;;
0,086444;0,648333;0,543667;;
0,087222;0,643889;0,541111;;
0,086444;0,643;0,541556;;
0,086667;0,648333;0,546889;;
0,086111;0,652667;0,541444;;
0,086222;0,647556;0,543889;;
0,087667;0,646778;0,541667;;
0,087333;0,642889;0,544333;;
0,087111;0,650111;0,544;;
0,087;0,646556;0,540444;;
0,085444;0,648333;0,542111;;
0,086778;0,647667;0,547222;;
0,088;0,637333;0,539111;;
0,086333;0,650222;0,542556;;
0,087444;0,647778;0,540444;;
0,084889;0,649;0,543556;;
0,088222;0,647889;0,538667;;
0,086778;0,647444;0,545444;;
0,110111;0,652556;0,541556;;
0,086778;0,648889;0,543222;;
0,086667;0,641444;0,546333;;
0,085778;0,647444;0,543;;
0,085111;0,648778;0,538333;;
0,087556;0,645111;0,545222;;
0,087111;0,650667;0,542;;
0,086444;0,649111;0,542;;
0,086556;0,643222;0,541222;;
0,087889;0,649333;0,545222;;
0,084778;0,651778;0,546778;;
0,086778;0,647667;0,545444;;
0,088556;0,647667;0,541111;;
0,086111;0,647778;0,540111;;
0,086;0,646;0,539444;;
0,085333;0,648778;0,545333;;
0,087667;0,651222;0,540667;;
0,086222;0,646889;0,541333;;
0,087;0,649222;0,540333;;
0,086111;0,649556;0,543556;;
0,088111;0,646778;0,548444;;
0,086444;0,649556;0,545889;;
0,087778;0,647444;0,543444;;
0,087222;0,649333;0,539222;;
0,086889;0,645111;0,541889;;
0,086667;0,644111;0,543778;;
0,087667;0,646556;0,540556;;
0,087444;0,647222;0,544667;;
0,085778;0,647;0,540222;;
0,087;0,649444;0,540778;;
0,086444;0,651444;0,547;;
0,087111;0,649556;0,538444;;
0,087778;0,647667;0,542;;
0,084778;0,648889;0,543778;;
0,087444;0,642556;0,544444;;
0,086444;0,650111;0,541556;;
0,085778;0,648444;0,543444;;
0,085444;0,643778;0,540444;;
0,086111;0,645889;0,545444;;
0,085;0,648111;0,54;;
0,087;0,645667;0,542;;
0,085222;0,65;0,549;;
0,083;0,648889;0,550333;;
0,088556;0,647444;0,543111;;
0,085556;0,647111;0,541;;
0,086444;0,647889;0,543556;;
0,086111;0,648;0,538;;
0,089333;0,647889;0,545778;;
0,085889;0,649444;0,544667;;
0,085778;0,646111;0,545778;;
0,086778;0,649;0,545667;;
0,086667;0,652667;0,541222;;
0,084444;0,649556;0,549889;;
0,087556;0,650667;0,548556;;
0,104;0,653111;0,546333;;
0,086111;0,647;0,541333;;
0,086556;0,643778;0,547778;;
0,086222;0,648333;0,543444;;
0,087556;0,647889;0,542;;
0,087;0,646;0,542444;;
0,086333;0,646333;0,538111;;
0,085889;0,647333;0,543889;;
0,087111;0,647;0,539778;;
0,087556;0,646222;0,543222;;
0,084556;0,647889;0,543222;;
0,085889;0,649778;0,543333;;
0,085222;0,647889;0,540111;;
0,084222;0,638778;0,546778;;
0,085778;0,646778;0,543222;;
0,084444;0,648111;0,539444;;
0,087222;0,650111;0,541;;
0,089222;0,646667;0,546667;;
0,088444;0,651778;0,542333;;
0,087111;0,648;0,546222;;
0,083222;0,649889;0,540889;;
0,085444;0,639667;0,542556;;
0,087889;0,648222;0,541333;;
0,087;0,649;0,543333;;
0,086556;0,647667;0,544111;;
0,087444;0,649889;0,545222;;
0,088;0,647889;0,541889;;
0,086;0,646444;0,540667;;
0,087444;0,645222;0,544667;;
0,086889;0,647444;0,541444;;
0,087444;0,647667;0,541444;;
0,085333;0,645333;0,540222;;
0,087667;0,65;0,545111;;
0,083889;0,647556;0,543556;;
0,087444;0,647889;0,542;;
0,085111;0,649444;0,545556;;
0,087333;0,647;0,541111;;
0,087333;0,649111;0,541444;;
0,086444;0,647222;0,543111;;
0,086667;0,648222;0,541556;;
0,085556;0,652222;0,541556;;
0,085889;0,648667;0,549;;
0,084889;0,640222;0,542889;;
0,084556;0,650111;0,544333;;
0,088333;0,646333;0,541333;;
0,085889;0,648111;0,542556;;
0,087556;0,647444;0,543222;;
0,086111;0,652556;0,538889;;
0,086778;0,647333;0,543667;;
0,086333;0,648556;0,541;;
0,087556;0,648667;0,541222;;
0,086222;0,641;0,543111;;
0,086111;0,650333;0,542556;;
0,089222;0,647444;0,545333;;
0,087889;0,646667;0,547111;;
0,082889;0,648333;0,543889;;
0,086778;0,646111;0,545111;;
0,087444;0,652667;0,542667;;
0,087667;0,649111;0,542;;
0,087444;0,643889;0,542889;;
0,086889;0,647556;0,541111;;
0,088667;0,648222;0,542778;;
0,086444;0,647667;0,540778;;
0,086444;0,637778;0,541778;;
0,087111;0,641444;0,543;;
0,087778;0,648444;0,545444;;
0,086667;0,651444;0,541444;;
0,085111;0,643;0,544667;;
0,088333;0,651444;0,543;;
0,086778;0,649889;0,541444;;
0,086778;0,648444;0,545222;;
0,083111;0,65;0,544;;
0,087222;0,647;0,544556;;
0,086;0,647778;0,540556;;
0,086778;0,647667;0,543889;;
0,087111;0,649333;0,541556;;
0,087889;0,647444;0,538222;;
0,085;0,650333;0,543667;;
0,087333;0,651333;0,542111;;
0,087889;0,650222;0,544;;
0,087111;0,648333;0,544;;
0,104444;0,650222;0,543;;
0,087111;0,646889;0,548333;;
0,088222;0,647889;0,548556;;
0,086667;0,648667;0,540778;;
0,085333;0,644;0,547889;;
0,087;0,647667;0,547333;;
0,086222;0,648889;0,541111;;
0,087444;0,652222;0,543667;;
0,087556;0,648111;0,539556;;
0,087778;0,650556;0,541778;;
0,088111;0,646667;0,548444;;
0,087111;0,647111;0,541667;;
0,086889;0,646556;0,543111;;
0,086222;0,645778;0,540556;;
0,087;0,644111;0,540667;;
0,087;0,652333;0,541556;;
0,085;0,648111;0,540889;;
0,086556;0,643111;0,540333;;
0,086;0,645556;0,546333;;
0,084889;0,646444;0,54;;
0,087333;0,646111;0,537;;
0,087667;0,647111;0,548111;;
0,086667;0,650333;0,543;;
0,086222;0,647;0,543;;
0,087667;0,645;0,540222;;
0,086778;0,646889;0,542222;;
0,086667;0,650333;0,544111;;
0,086333;0,648667;0,542556;;
0,084889;0,646889;0,536556;;
0,086667;0,651667;0,543222;;
0,086222;0,649222;0,541667;;
0,087111;0,648111;0,539111;;
0,088;0,645667;0,542444;;
0,088222;0,645333;0,542;;
0,086111;0,640889;0,541889;;
0,086778;0,652556;0,544333;;
0,087889;0,812556;0,542333;;
0,086222;0,649333;0,542;;
0,085667;0,648333;0,539778;;
0,087333;0,647;0,546111;;
0,084778;0,640333;0,535222;;
0,088111;0,644667;0,540778;;
0,087;0,647778;0,547778;;
0,088;0,648111;0,545444;;
0,086222;0,650444;0,541444;;
0,088333;0,649556;0,544556;;
0,086;0,647111;0,545889;;
0,085333;0,651556;0,548111;;
0,086667;0,649;0,542889;;
0,086889;0,647667;0,547222;;
0,086778;0,650889;0,543778;;
0,085;0,650111;0,543889;;
0,087778;0,647111;0,546;;
0,084889;0,648889;0,542;;
0,085556;0,644556;0,547222;;
0,087778;0,650556;0,542889;;
0,086667;0,646889;0,541778;;
0,087333;0,646889;0,538778;;
0,085667;0,646333;0,539778;;
0,087889;0,650667;0,543;;
0,087667;0,649333;0,541889;;
0,083444;0,650889;0,550444;;
0,087444;0,65;0,544667;;
0,088222;0,648111;0,544111;;
0,087444;0,646222;0,540667;;
0,088333;0,646;0,542;;
0,085667;0,648444;0,726;;
0,088222;0,646556;0,542222;;
0,085556;0,648111;0,539667;;
0,085;0,650222;0,541778;;
0,086111;0,649444;0,540667;;
0,087333;0,645556;0,544333;;
0,087444;0,650111;0,543778;;
0,086667;0,646222;0,544111;;
0,087333;0,649111;0,539222;;
0,087333;0,646889;0,543778;;
0,085889;0,646333;0,541778;;
0,086667;0,650333;0,544556;;
0,088333;0,648222;0,541667;;
0,086889;0,648111;0,545556;;
0,086667;0,648222;0,541667;;
0,085778;0,648333;0,540556;;
0,085778;0,649889;0,542889;;
0,085778;0,651667;0,543;;
0,086556;0,645111;0,549222;;
0,084778;0,647222;0,539222;;
0,086556;0,643;0,547111;;
0,085333;0,647778;0,547444;;
0,086556;0,647778;0,543667;;
0,086222;0,648;0,546333;;
0,085667;0,648333;0,546111;;
0,087222;0,648667;0,544222;;
0,084333;0,640222;0,543556;;
0,087;0,648;0,541889;;
0,087;0,650222;0,540111;;
0,088;0,649556;0,547111;;
0,087556;0,647778;0,538;;
0,088;0,648222;0,540667;;
0,086;0,639333;0,540556;;
0,087444;0,648667;0,544444;;
0,088556;0,648111;0,542;;
0,087111;0,648333;0,542111;;
0,123667;0,645556;0,542556;;
0,097111;0,650444;0,543556;;
0,087111;0,641889;0,541333;;
0,084111;0,649778;0,540667;;
0,086444;0,646444;0,539556;;
0,086556;0,649;0,541778;;
0,085889;0,648778;0,541556;;
0,087667;0,644889;0,539333;;
0,087;0,646444;0,541;;
0,085667;0,646889;0,542;;
0,087;0,648222;0,543778;;
0,086667;0,647556;0,540111;;
0,085;0,651667;0,542556;;
0,087444;0,649889;0,541667;;
0,086556;0,651222;0,542556;;
0,086889;0,648889;0,547444;;
0,087111;0,647333;0,539111;;
0,086444;0,646;0,541111;;
0,087556;0,648444;0,547889;;
0,087333;0,647667;0,542556;;
0,086444;0,651333;0,542556;;
0,086222;0,648556;0,543333;;
0,085333;0,646111;0,543444;;
0,088333;0,649333;0,539667;;
0,087333;0,648444;0,541;;
0,080778;0,648444;0,543889;;
0,086889;0,648889;0,540333;;
0,088333;0,650444;0,545111;;
0,086667;0,640111;0,543556;;
0,087222;0,646333;0,545444;;
0,086333;0,646;0,541667;;
0,085556;0,648333;0,540222;;
0,086667;0,645222;0,545889;;
0,087778;0,646778;0,542222;;
0,086444;0,639222;0,542;;
0,085222;0,645556;0,543889;;
0,088111;0,647111;0,547333;;
0,086667;0,645778;0,541333;;
0,086667;0,646667;0,544889;;
0,087;0,646556;0,539222;;
0,086444;0,650778;0,546333;;
0,086667;0,646889;0,543889;;
0,086889;0,648556;0,545222;;
0,086556;0,65;0,539889;;
0,085444;0,647;0,541111;;
0,086556;0,646556;0,543111;;
0,102222;0,647333;0,544778;;
0,086222;0,643778;0,538556;;
0,086667;0,648111;0,537111;;
0,084667;0,640444;0,543667;;
0,086222;0,647333;0,549667;;
0,085333;0,649444;0,544444;;
0,087556;0,652111;0,543556;;
0,081889;0,647333;0,543667;;
0,087111;0,649778;0,540444;;
0,084333;0,648222;0,546111;;
0,088222;0,65;0,547556;;
0,085556;0,645333;0,541889;;
0,087444;0,644889;0,543333;;
0,094556;0,644222;0,542889;;
0,086556;0,643889;0,545;;
0,085222;0,648667;0,538778;;
0,087778;0,647;0,549333;;
0,086111;0,648222;0,543889;;
0,087333;0,644889;0,542778;;
0,085556;0,644556;0,545778;;
0,085111;0,647778;0,540333;;
0,086444;0,649667;0,541889;;
0,087667;0,641222;0,545111;;
0,089444;0,647;0,545222;;
0,084111;0,648333;0,539222;;
0,088222;0,647222;0,542556;;
0,087222;0,649556;0,543222;;
0,085778;0,638444;0,543444;;
0,084222;0,640778;0,538889;;
0,086444;0,649889;0,544;;
0,085889;0,643;0,541111;;
0,084222;0,647444;0,539444;;
0,088111;0,65;0,547444;;
0,087222;0,651889;0,544333;;
0,086778;0,644333;0,545222;;
0,085556;0,651444;0,541778;;
0,087778;0,649444;0,544667;;
0,083667;0,649556;0,541;;
0,087444;0,651778;0,545667;;
0,085222;0,648;0,548222;;
0,087111;0,648;0,543889;;
0,084333;0,641111;0,543;;
0,086444;0,646333;0,543667;;
0,087111;0,640333;0,544556;;
0,085333;0,648111;0,543889;;
0,086;0,647889;0,543667;;
0,086111;0,649778;0,542333;;
0,088333;0,649778;0,540778;;
0,086889;0,649889;0,541778;;
0,085889;0,645444;0,546;;
0,088667;0,647889;0,543444;;
0,085889;0,648111;0,538333;;
0,085667;0,644778;0,546889;;
0,086333;0,647222;0,542667;;
0,087;0,639778;0,546667;;
0,085111;0,648667;0,539444;;
0,086333;0,650333;0,544556;;
0,086778;0,648444;0,540667;;
0,084;0,646889;0,544556;;
0,086556;0,645222;0,541889;;
0,086222;0,652667;0,540889;;
0,087333;0,644222;0,540444;;
0,085444;0,647111;0,548111;;
0,082111;0,648778;0,540667;;
0,085889;0,648556;0,541889;;
0,087778;0,647889;0,544;;
0,086556;0,645;0,545333;;
0,086556;0,653444;0,541667;;
0,090667;0,647778;0,546333;;
0,086444;0,647333;0,543333;;
0,086556;0,647667;0,542444;;
0,084889;0,647556;0,538556;;
0,083778;0,644111;0,546778;;
0,086;0,647889;0,542889;;
0,085222;0,645556;0,540556;;
0,086222;0,651;0,542556;;
0,084778;0,645889;0,541111;;
0,087333;0,642889;0,547889;;
0,140556;0,648333;0,541778;;
0,087333;0,649;0,541556;;
0,087444;0,645444;0,543778;;
0,086667;0,647111;0,542556;;
0,087444;0,644889;0,542222;;
0,086;0,646556;0,542667;;
0,086667;0,650778;0,542667;;
0,086556;0,647333;0,542556;;
0,086;0,649333;0,541111;;
0,086667;0,647778;0,543889;;
0,085556;0,649111;0,549889;;
0,086111;0,646778;0,539556;;
0,088556;0,643778;0,538;;
0,088;0,647222;0,545667;;
0,087222;0,643;0,545444;;
0,087111;0,649;0,543222;;
0,086;0,649333;0,540667;;
0,086667;0,647111;0,540667;;
0,087;0,647111;0,548111;;
0,084;0,646778;0,541222;;
0,085778;0,650556;0,544111;;
0,087;0,647667;0,541444;;
0,086556;0,648;0,537667;;
